order_id,order_date,customer_id,sku,product_name,category,quantity,unit_price_kes
1888,2025-04-23,476,P02,Memory Card 128GB,Photography,1,2200
1889,2025-02-03,20,H01,Coffee Maker,Home & Kitchen,1,5500
1889,2025-02-03,20,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1890,2025-03-14,824,E05,Power Bank 10000mAh,Electronics,1,2800
1891,2025-02-21,1323,F01,Running Shoes,Fitness,1,7500
1891,2025-02-21,1323,F02,Running Socks (3-Pack),Fitness,1,950
1891,2025-02-21,1323,F03,Sports Water Bottle,Fitness,1,700
1892,2025-04-09,1110,H03,Electric Kettle,Home & Kitchen,1,3200
1892,2025-04-09,1110,H06,Tea Infuser,Home & Kitchen,1,450
1893,2025-03-17,585,P04,Tripod,Photography,1,3200
1894,2025-02-10,574,E06,Bluetooth Speaker,Electronics,1,4200
1894,2025-02-10,574,E05,Power Bank 10000mAh,Electronics,1,2800
1894,2025-02-10,574,O02,Wireless Mouse,Office,1,1400
1894,2025-02-10,574,P05,Extra Camera Battery,Photography,1,2600
1895,2025-01-21,225,H04,Blender,Home & Kitchen,1,4800
1895,2025-01-21,225,F05,Yoga Mat,Fitness,1,2200
1896,2025-01-20,1552,O06,Notebook & Pen Set,Office,1,600
1897,2025-05-22,574,E07,Smartwatch,Electronics,1,6500
1897,2025-05-22,574,E08,Smartwatch Replacement Band,Electronics,1,900
1898,2025-05-13,914,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1898,2025-05-13,914,O01,Laptop Bag,Office,1,3200
1898,2025-05-13,914,O05,Desk Lamp,Office,1,1800
1898,2025-05-13,914,H05,Travel Mug,Home & Kitchen,1,900
1899,2025-03-31,921,E09,USB-C Cable,Electronics,1,450
1899,2025-03-31,921,E03,Wireless Earphones,Electronics,1,3500
1899,2025-03-31,921,F03,Sports Water Bottle,Fitness,1,700
1899,2025-03-31,921,F01,Running Shoes,Fitness,1,7500
1900,2025-04-27,1570,F02,Running Socks (3-Pack),Fitness,1,950
1901,2025-05-16,1240,F01,Running Shoes,Fitness,1,7500
1902,2025-04-12,517,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1903,2025-02-04,190,P01,Digital Camera,Photography,1,45000
1903,2025-02-04,190,P02,Memory Card 128GB,Photography,1,2200
1903,2025-02-04,190,P03,Camera Bag,Photography,1,3800
1904,2025-02-07,1056,E04,Fast Phone Charger,Electronics,1,1200
1904,2025-02-07,1056,E02,Screen Protector,Electronics,1,350
1904,2025-02-07,1056,F04,Fitness Tracker,Fitness,1,4500
1904,2025-02-07,1056,E09,USB-C Cable,Electronics,2,450
1905,2025-04-08,868,P04,Tripod,Photography,1,3200
1906,2025-05-09,1000,E01,Phone Case,Electronics,1,800
1906,2025-05-09,1000,E02,Screen Protector,Electronics,1,350
1907,2025-06-12,1543,P01,Digital Camera,Photography,1,45000
1908,2025-06-02,944,E04,Fast Phone Charger,Electronics,1,1200
1908,2025-06-02,944,E05,Power Bank 10000mAh,Electronics,1,2800
1909,2025-03-26,227,E02,Screen Protector,Electronics,1,350
1909,2025-03-26,227,H05,Travel Mug,Home & Kitchen,1,900
1909,2025-03-26,227,H06,Tea Infuser,Home & Kitchen,1,450
1910,2025-06-04,313,H01,Coffee Maker,Home & Kitchen,1,5500
1910,2025-06-04,313,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1911,2025-03-13,1186,E10,Laptop Sleeve,Electronics,1,1800
1911,2025-03-13,1186,P03,Camera Bag,Photography,1,3800
1911,2025-03-13,1186,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1911,2025-03-13,1186,P04,Tripod,Photography,1,3200
1912,2025-05-12,1101,E08,Smartwatch Replacement Band,Electronics,1,900
1912,2025-05-12,1101,F07,Gym Bag,Fitness,1,2600
1912,2025-05-12,1101,P05,Extra Camera Battery,Photography,1,2600
1913,2025-05-08,407,H01,Coffee Maker,Home & Kitchen,1,5500
1913,2025-05-08,407,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1914,2025-02-25,741,P02,Memory Card 128GB,Photography,1,2200
1915,2025-06-05,1115,F01,Running Shoes,Fitness,1,7500
1915,2025-06-05,1115,H06,Tea Infuser,Home & Kitchen,1,450
1915,2025-06-05,1115,O03,Laptop Stand,Office,1,2100
1915,2025-06-05,1115,E03,Wireless Earphones,Electronics,1,3500
1916,2025-01-11,1,F01,Running Shoes,Fitness,1,7500
1916,2025-01-11,1,F02,Running Socks (3-Pack),Fitness,1,950
1917,2025-03-01,1758,E05,Power Bank 10000mAh,Electronics,1,2800
1918,2025-05-11,472,H04,Blender,Home & Kitchen,1,4800
1918,2025-05-11,472,E05,Power Bank 10000mAh,Electronics,1,2800
1918,2025-05-11,472,H06,Tea Infuser,Home & Kitchen,1,450
1918,2025-05-11,472,E07,Smartwatch,Electronics,1,6500
1919,2025-03-25,846,H06,Tea Infuser,Home & Kitchen,1,450
1920,2025-03-23,1480,H06,Tea Infuser,Home & Kitchen,1,450
1921,2025-04-14,1040,O01,Laptop Bag,Office,1,3200
1921,2025-04-14,1040,O02,Wireless Mouse,Office,1,1400
1921,2025-04-14,1040,O03,Laptop Stand,Office,1,2100
1922,2025-02-28,639,E07,Smartwatch,Electronics,1,6500
1922,2025-02-28,639,E08,Smartwatch Replacement Band,Electronics,1,900
1923,2025-05-14,1401,O02,Wireless Mouse,Office,1,1400
1923,2025-05-14,1401,E02,Screen Protector,Electronics,1,350
1923,2025-05-14,1401,E06,Bluetooth Speaker,Electronics,2,4200
1923,2025-05-14,1401,F06,Resistance Bands Set,Fitness,1,1500
1924,2025-06-09,1729,F07,Gym Bag,Fitness,1,2600
1924,2025-06-09,1729,F05,Yoga Mat,Fitness,1,2200
1924,2025-06-09,1729,F06,Resistance Bands Set,Fitness,1,1500
1925,2025-01-20,1339,H03,Electric Kettle,Home & Kitchen,1,3200
1925,2025-01-20,1339,H06,Tea Infuser,Home & Kitchen,2,450
1925,2025-01-20,1339,H07,Milk Frother,Home & Kitchen,1,1100
1926,2025-04-19,1367,F02,Running Socks (3-Pack),Fitness,1,950
1927,2025-05-21,249,H03,Electric Kettle,Home & Kitchen,1,3200
1927,2025-05-21,249,H06,Tea Infuser,Home & Kitchen,1,450
1928,2025-02-24,1584,H03,Electric Kettle,Home & Kitchen,1,3200
1929,2025-02-10,786,E07,Smartwatch,Electronics,1,6500
1929,2025-02-10,786,E08,Smartwatch Replacement Band,Electronics,1,900
1929,2025-02-10,786,P01,Digital Camera,Photography,1,45000
1930,2025-06-16,33,O01,Laptop Bag,Office,1,3200
1930,2025-06-16,33,O02,Wireless Mouse,Office,1,1400
1930,2025-06-16,33,O03,Laptop Stand,Office,2,2100
1931,2025-06-03,336,H01,Coffee Maker,Home & Kitchen,1,5500
1931,2025-06-03,336,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1931,2025-06-03,336,H05,Travel Mug,Home & Kitchen,1,900
1932,2025-01-02,185,E07,Smartwatch,Electronics,1,6500
1932,2025-01-02,185,E08,Smartwatch Replacement Band,Electronics,1,900
1933,2025-03-09,973,E04,Fast Phone Charger,Electronics,2,1200
1933,2025-03-09,973,H03,Electric Kettle,Home & Kitchen,1,3200
1933,2025-03-09,973,P05,Extra Camera Battery,Photography,1,2600
1933,2025-03-09,973,E03,Wireless Earphones,Electronics,1,3500
1934,2025-03-22,624,H03,Electric Kettle,Home & Kitchen,2,3200
1934,2025-03-22,624,E07,Smartwatch,Electronics,1,6500
1935,2025-04-23,276,P04,Tripod,Photography,1,3200
1936,2025-03-17,1435,E02,Screen Protector,Electronics,1,350
1936,2025-03-17,1435,O03,Laptop Stand,Office,1,2100
1937,2025-04-08,1608,H01,Coffee Maker,Home & Kitchen,1,5500
1937,2025-04-08,1608,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1938,2025-01-20,626,H01,Coffee Maker,Home & Kitchen,1,5500
1938,2025-01-20,626,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1938,2025-01-20,626,F05,Yoga Mat,Fitness,2,2200
1939,2025-02-12,773,P03,Camera Bag,Photography,1,3800
1940,2025-06-03,881,E01,Phone Case,Electronics,1,800
1940,2025-06-03,881,O03,Laptop Stand,Office,1,2100
1940,2025-06-03,881,P05,Extra Camera Battery,Photography,1,2600
1940,2025-06-03,881,F07,Gym Bag,Fitness,1,2600
1941,2025-05-30,823,O01,Laptop Bag,Office,1,3200
1941,2025-05-30,823,O02,Wireless Mouse,Office,1,1400
1941,2025-05-30,823,O03,Laptop Stand,Office,2,2100
1942,2025-04-05,1103,E10,Laptop Sleeve,Electronics,1,1800
1942,2025-04-05,1103,O01,Laptop Bag,Office,1,3200
1942,2025-04-05,1103,E02,Screen Protector,Electronics,1,350
1943,2025-05-01,590,H01,Coffee Maker,Home & Kitchen,1,5500
1943,2025-05-01,590,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1944,2025-03-24,1452,P01,Digital Camera,Photography,1,45000
1944,2025-03-24,1452,P02,Memory Card 128GB,Photography,1,2200
1944,2025-03-24,1452,P03,Camera Bag,Photography,1,3800
1945,2025-03-14,1349,E09,USB-C Cable,Electronics,1,450
1945,2025-03-14,1349,O02,Wireless Mouse,Office,1,1400
1945,2025-03-14,1349,E03,Wireless Earphones,Electronics,1,3500
1946,2025-04-06,757,F01,Running Shoes,Fitness,1,7500
1946,2025-04-06,757,F02,Running Socks (3-Pack),Fitness,2,950
1947,2025-02-02,1572,O01,Laptop Bag,Office,1,3200
1947,2025-02-02,1572,O02,Wireless Mouse,Office,2,1400
1947,2025-02-02,1572,O03,Laptop Stand,Office,1,2100
1948,2025-04-13,128,O05,Desk Lamp,Office,1,1800
1949,2025-02-10,754,H01,Coffee Maker,Home & Kitchen,1,5500
1949,2025-02-10,754,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1950,2025-01-13,119,F07,Gym Bag,Fitness,1,2600
1950,2025-01-13,119,F05,Yoga Mat,Fitness,1,2200
1950,2025-01-13,119,F06,Resistance Bands Set,Fitness,1,1500
1951,2025-03-08,1212,P04,Tripod,Photography,1,3200
1952,2025-03-16,1041,F07,Gym Bag,Fitness,1,2600
1953,2025-04-28,73,H01,Coffee Maker,Home & Kitchen,1,5500
1953,2025-04-28,73,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1954,2025-02-13,1065,E04,Fast Phone Charger,Electronics,1,1200
1954,2025-02-13,1065,E05,Power Bank 10000mAh,Electronics,2,2800
1955,2025-03-05,472,F04,Fitness Tracker,Fitness,1,4500
1955,2025-03-05,472,F03,Sports Water Bottle,Fitness,1,700
1956,2025-02-05,1631,O04,Mechanical Keyboard,Office,2,5200
1956,2025-02-05,1631,H03,Electric Kettle,Home & Kitchen,1,3200
1956,2025-02-05,1631,E10,Laptop Sleeve,Electronics,1,1800
1957,2025-04-06,1010,P04,Tripod,Photography,1,3200
1958,2025-06-23,1766,F05,Yoga Mat,Fitness,1,2200
1959,2025-04-30,199,P01,Digital Camera,Photography,1,45000
1959,2025-04-30,199,P02,Memory Card 128GB,Photography,1,2200
1959,2025-04-30,199,P03,Camera Bag,Photography,1,3800
1959,2025-04-30,199,P04,Tripod,Photography,1,3200
1960,2025-01-05,1235,P01,Digital Camera,Photography,1,45000
1960,2025-01-05,1235,P02,Memory Card 128GB,Photography,2,2200
1960,2025-01-05,1235,P03,Camera Bag,Photography,1,3800
1961,2025-03-02,1461,P01,Digital Camera,Photography,1,45000
1961,2025-03-02,1461,P02,Memory Card 128GB,Photography,1,2200
1961,2025-03-02,1461,P03,Camera Bag,Photography,1,3800
1961,2025-03-02,1461,E04,Fast Phone Charger,Electronics,1,1200
1962,2025-03-04,1277,H01,Coffee Maker,Home & Kitchen,1,5500
1962,2025-03-04,1277,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1963,2025-02-12,123,E07,Smartwatch,Electronics,1,6500
1963,2025-02-12,123,E01,Phone Case,Electronics,1,800
1963,2025-02-12,123,E10,Laptop Sleeve,Electronics,1,1800
1963,2025-02-12,123,E06,Bluetooth Speaker,Electronics,1,4200
1964,2025-04-08,1581,F07,Gym Bag,Fitness,1,2600
1964,2025-04-08,1581,F05,Yoga Mat,Fitness,1,2200
1965,2025-06-08,278,F07,Gym Bag,Fitness,2,2600
1966,2025-06-07,327,F07,Gym Bag,Fitness,1,2600
1966,2025-06-07,327,F05,Yoga Mat,Fitness,1,2200
1967,2025-03-01,151,H05,Travel Mug,Home & Kitchen,1,900
1967,2025-03-01,151,O04,Mechanical Keyboard,Office,1,5200
1967,2025-03-01,151,E01,Phone Case,Electronics,2,800
1967,2025-03-01,151,H01,Coffee Maker,Home & Kitchen,1,5500
1968,2025-05-20,1693,F02,Running Socks (3-Pack),Fitness,1,950
1968,2025-05-20,1693,F05,Yoga Mat,Fitness,1,2200
1968,2025-05-20,1693,H07,Milk Frother,Home & Kitchen,2,1100
1968,2025-05-20,1693,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1969,2025-05-13,1586,E09,USB-C Cable,Electronics,1,450
1969,2025-05-13,1586,O01,Laptop Bag,Office,1,3200
1970,2025-06-12,1189,F07,Gym Bag,Fitness,1,2600
1970,2025-06-12,1189,F05,Yoga Mat,Fitness,1,2200
1970,2025-06-12,1189,F06,Resistance Bands Set,Fitness,1,1500
1971,2025-05-09,1475,F04,Fitness Tracker,Fitness,1,4500
1971,2025-05-09,1475,F03,Sports Water Bottle,Fitness,1,700
1972,2025-04-24,322,E07,Smartwatch,Electronics,1,6500
1972,2025-04-24,322,E08,Smartwatch Replacement Band,Electronics,1,900
1972,2025-04-24,322,P05,Extra Camera Battery,Photography,1,2600
1973,2025-05-09,467,F01,Running Shoes,Fitness,2,7500
1973,2025-05-09,467,F02,Running Socks (3-Pack),Fitness,1,950
1974,2025-01-29,135,H03,Electric Kettle,Home & Kitchen,1,3200
1974,2025-01-29,135,H06,Tea Infuser,Home & Kitchen,2,450
1974,2025-01-29,135,H07,Milk Frother,Home & Kitchen,1,1100
1975,2025-04-09,266,E01,Phone Case,Electronics,1,800
1975,2025-04-09,266,F05,Yoga Mat,Fitness,1,2200
1976,2025-05-26,636,E07,Smartwatch,Electronics,1,6500
1976,2025-05-26,636,E08,Smartwatch Replacement Band,Electronics,1,900
1977,2025-04-04,1779,H05,Travel Mug,Home & Kitchen,1,900
1977,2025-04-04,1779,E10,Laptop Sleeve,Electronics,2,1800
1977,2025-04-04,1779,H01,Coffee Maker,Home & Kitchen,1,5500
1977,2025-04-04,1779,F04,Fitness Tracker,Fitness,1,4500
1978,2025-02-20,785,P02,Memory Card 128GB,Photography,1,2200
1978,2025-02-20,785,O01,Laptop Bag,Office,1,3200
1978,2025-02-20,785,O03,Laptop Stand,Office,1,2100
1978,2025-02-20,785,O05,Desk Lamp,Office,1,1800
1979,2025-06-13,189,H03,Electric Kettle,Home & Kitchen,2,3200
1979,2025-06-13,189,E04,Fast Phone Charger,Electronics,1,1200
1979,2025-06-13,189,P04,Tripod,Photography,1,3200
1979,2025-06-13,189,F01,Running Shoes,Fitness,1,7500
1980,2025-05-28,624,F05,Yoga Mat,Fitness,1,2200
1980,2025-05-28,624,E07,Smartwatch,Electronics,1,6500
1980,2025-05-28,624,H03,Electric Kettle,Home & Kitchen,1,3200
1981,2025-01-12,107,F06,Resistance Bands Set,Fitness,2,1500
1981,2025-01-12,107,E04,Fast Phone Charger,Electronics,1,1200
1982,2025-05-08,532,E04,Fast Phone Charger,Electronics,1,1200
1982,2025-05-08,532,E05,Power Bank 10000mAh,Electronics,1,2800
1983,2025-01-17,1147,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
1984,2025-06-19,1344,F03,Sports Water Bottle,Fitness,2,700
1985,2025-03-26,19,H03,Electric Kettle,Home & Kitchen,1,3200
1985,2025-03-26,19,H06,Tea Infuser,Home & Kitchen,2,450
1986,2025-04-26,68,E08,Smartwatch Replacement Band,Electronics,1,900
1987,2025-06-25,134,E01,Phone Case,Electronics,1,800
1988,2025-05-29,909,E04,Fast Phone Charger,Electronics,1,1200
1988,2025-05-29,909,E05,Power Bank 10000mAh,Electronics,1,2800
1988,2025-05-29,909,E07,Smartwatch,Electronics,2,6500
1989,2025-03-24,976,E01,Phone Case,Electronics,1,800
1989,2025-03-24,976,E02,Screen Protector,Electronics,1,350
1990,2025-06-21,1582,E05,Power Bank 10000mAh,Electronics,2,2800
1990,2025-06-21,1582,F03,Sports Water Bottle,Fitness,1,700
1991,2025-05-12,148,P04,Tripod,Photography,1,3200
1992,2025-02-08,1157,O01,Laptop Bag,Office,1,3200
1992,2025-02-08,1157,H07,Milk Frother,Home & Kitchen,1,1100
1992,2025-02-08,1157,F02,Running Socks (3-Pack),Fitness,1,950
1992,2025-02-08,1157,F03,Sports Water Bottle,Fitness,1,700
1993,2025-02-08,558,F05,Yoga Mat,Fitness,2,2200
1994,2025-02-20,481,F01,Running Shoes,Fitness,1,7500
1994,2025-02-20,481,F02,Running Socks (3-Pack),Fitness,1,950
1995,2025-05-03,1393,H06,Tea Infuser,Home & Kitchen,1,450
1995,2025-05-03,1393,E06,Bluetooth Speaker,Electronics,1,4200
1996,2025-02-09,1625,E02,Screen Protector,Electronics,1,350
1997,2025-03-20,927,F07,Gym Bag,Fitness,1,2600
1997,2025-03-20,927,F05,Yoga Mat,Fitness,1,2200
1998,2025-02-23,1666,F05,Yoga Mat,Fitness,1,2200
1998,2025-02-23,1666,H07,Milk Frother,Home & Kitchen,2,1100
1999,2025-04-07,770,H01,Coffee Maker,Home & Kitchen,1,5500
2000,2025-03-31,772,E04,Fast Phone Charger,Electronics,1,1200
2000,2025-03-31,772,E05,Power Bank 10000mAh,Electronics,1,2800
2001,2025-04-30,827,E09,USB-C Cable,Electronics,1,450
2001,2025-04-30,827,H03,Electric Kettle,Home & Kitchen,1,3200
2002,2025-01-18,1771,F05,Yoga Mat,Fitness,1,2200
2003,2025-05-28,1663,E04,Fast Phone Charger,Electronics,1,1200
2003,2025-05-28,1663,E05,Power Bank 10000mAh,Electronics,1,2800
2004,2025-04-18,1225,P03,Camera Bag,Photography,1,3800
2005,2025-03-11,1660,F04,Fitness Tracker,Fitness,1,4500
2005,2025-03-11,1660,F03,Sports Water Bottle,Fitness,2,700
2006,2025-02-22,740,F07,Gym Bag,Fitness,1,2600
2006,2025-02-22,740,F05,Yoga Mat,Fitness,1,2200
2007,2025-03-31,1235,P01,Digital Camera,Photography,2,45000
2007,2025-03-31,1235,P02,Memory Card 128GB,Photography,1,2200
2007,2025-03-31,1235,P03,Camera Bag,Photography,1,3800
2008,2025-03-19,1300,F01,Running Shoes,Fitness,1,7500
2008,2025-03-19,1300,F02,Running Socks (3-Pack),Fitness,1,950
2009,2025-05-22,1551,E07,Smartwatch,Electronics,1,6500
2009,2025-05-22,1551,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
2009,2025-05-22,1551,O06,Notebook & Pen Set,Office,1,600
2009,2025-05-22,1551,H07,Milk Frother,Home & Kitchen,1,1100
2010,2025-02-10,781,O06,Notebook & Pen Set,Office,1,600
2011,2025-05-19,308,E07,Smartwatch,Electronics,1,6500
2011,2025-05-19,308,H04,Blender,Home & Kitchen,1,4800
2011,2025-05-19,308,O04,Mechanical Keyboard,Office,1,5200
2011,2025-05-19,308,O06,Notebook & Pen Set,Office,1,600
2012,2025-04-02,686,F02,Running Socks (3-Pack),Fitness,1,950
2012,2025-04-02,686,H06,Tea Infuser,Home & Kitchen,1,450
2012,2025-04-02,686,E02,Screen Protector,Electronics,1,350
2013,2025-04-07,108,E01,Phone Case,Electronics,1,800
2013,2025-04-07,108,E02,Screen Protector,Electronics,1,350
2014,2025-05-26,1396,F07,Gym Bag,Fitness,2,2600
2014,2025-05-26,1396,F05,Yoga Mat,Fitness,1,2200
2014,2025-05-26,1396,F06,Resistance Bands Set,Fitness,1,1500
2015,2025-02-27,881,O01,Laptop Bag,Office,1,3200
2015,2025-02-27,881,O02,Wireless Mouse,Office,1,1400
2015,2025-02-27,881,O03,Laptop Stand,Office,1,2100
2016,2025-02-19,430,H03,Electric Kettle,Home & Kitchen,1,3200
2017,2025-04-05,1696,H03,Electric Kettle,Home & Kitchen,1,3200
2017,2025-04-05,1696,H06,Tea Infuser,Home & Kitchen,1,450
2018,2025-01-02,1149,E07,Smartwatch,Electronics,1,6500
2019,2025-04-10,802,E04,Fast Phone Charger,Electronics,2,1200
2019,2025-04-10,802,E05,Power Bank 10000mAh,Electronics,1,2800
2019,2025-04-10,802,P01,Digital Camera,Photography,1,45000
2020,2025-05-20,373,H06,Tea Infuser,Home & Kitchen,1,450
2020,2025-05-20,373,O06,Notebook & Pen Set,Office,1,600
2021,2025-02-13,1068,O01,Laptop Bag,Office,1,3200
2021,2025-02-13,1068,O02,Wireless Mouse,Office,1,1400
2021,2025-02-13,1068,O03,Laptop Stand,Office,1,2100
2022,2025-01-28,768,E04,Fast Phone Charger,Electronics,1,1200
2022,2025-01-28,768,E05,Power Bank 10000mAh,Electronics,1,2800
2023,2025-01-02,1364,F04,Fitness Tracker,Fitness,1,4500
2023,2025-01-02,1364,F03,Sports Water Bottle,Fitness,1,700
2024,2025-06-26,694,H05,Travel Mug,Home & Kitchen,1,900
2024,2025-06-26,694,F02,Running Socks (3-Pack),Fitness,1,950
2024,2025-06-26,694,O06,Notebook & Pen Set,Office,1,600
2024,2025-06-26,694,P04,Tripod,Photography,1,3200
2025,2025-01-25,751,P05,Extra Camera Battery,Photography,1,2600
2026,2025-04-05,174,E06,Bluetooth Speaker,Electronics,1,4200
2027,2025-04-05,1202,E09,USB-C Cable,Electronics,1,450
2027,2025-04-05,1202,E02,Screen Protector,Electronics,2,350
2027,2025-04-05,1202,O06,Notebook & Pen Set,Office,1,600
2028,2025-06-27,73,E09,USB-C Cable,Electronics,1,450
2028,2025-06-27,73,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
2028,2025-06-27,73,F05,Yoga Mat,Fitness,1,2200
2028,2025-06-27,73,O05,Desk Lamp,Office,1,1800
2029,2025-06-29,426,O01,Laptop Bag,Office,1,3200
2029,2025-06-29,426,O02,Wireless Mouse,Office,1,1400
2029,2025-06-29,426,O03,Laptop Stand,Office,1,2100
2029,2025-06-29,426,E04,Fast Phone Charger,Electronics,1,1200
2030,2025-04-21,1593,E07,Smartwatch,Electronics,1,6500
2030,2025-04-21,1593,H06,Tea Infuser,Home & Kitchen,1,450
2030,2025-04-21,1593,O03,Laptop Stand,Office,1,2100
2030,2025-04-21,1593,H05,Travel Mug,Home & Kitchen,1,900
2031,2025-03-13,1623,E08,Smartwatch Replacement Band,Electronics,1,900
2032,2025-02-27,656,E04,Fast Phone Charger,Electronics,1,1200
2032,2025-02-27,656,E05,Power Bank 10000mAh,Electronics,1,2800
2033,2025-05-07,245,H03,Electric Kettle,Home & Kitchen,1,3200
2033,2025-05-07,245,F07,Gym Bag,Fitness,1,2600
2033,2025-05-07,245,O01,Laptop Bag,Office,2,3200
2034,2025-06-01,808,F01,Running Shoes,Fitness,1,7500
2034,2025-06-01,808,F02,Running Socks (3-Pack),Fitness,1,950
2034,2025-06-01,808,F03,Sports Water Bottle,Fitness,1,700
2035,2025-04-29,360,E04,Fast Phone Charger,Electronics,1,1200
2035,2025-04-29,360,E05,Power Bank 10000mAh,Electronics,1,2800
2036,2025-04-12,844,F06,Resistance Bands Set,Fitness,1,1500
2037,2025-02-25,1721,H04,Blender,Home & Kitchen,1,4800
2037,2025-02-25,1721,F06,Resistance Bands Set,Fitness,2,1500
2037,2025-02-25,1721,E07,Smartwatch,Electronics,1,6500
2038,2025-01-03,1015,F06,Resistance Bands Set,Fitness,1,1500
2038,2025-01-03,1015,H03,Electric Kettle,Home & Kitchen,2,3200
2038,2025-01-03,1015,O06,Notebook & Pen Set,Office,2,600
2039,2025-06-09,37,O05,Desk Lamp,Office,2,1800
2039,2025-06-09,37,P03,Camera Bag,Photography,1,3800
2039,2025-06-09,37,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
2040,2025-04-25,1763,E04,Fast Phone Charger,Electronics,2,1200
2040,2025-04-25,1763,E05,Power Bank 10000mAh,Electronics,1,2800
2041,2025-06-23,1555,E04,Fast Phone Charger,Electronics,1,1200
2042,2025-03-14,22,F01,Running Shoes,Fitness,1,7500
2042,2025-03-14,22,F02,Running Socks (3-Pack),Fitness,2,950
2042,2025-03-14,22,F03,Sports Water Bottle,Fitness,1,700
2043,2025-06-25,1430,F04,Fitness Tracker,Fitness,1,4500
2043,2025-06-25,1430,F03,Sports Water Bottle,Fitness,1,700
2044,2025-01-05,1439,F01,Running Shoes,Fitness,1,7500
2045,2025-03-06,1507,E08,Smartwatch Replacement Band,Electronics,1,900
2046,2025-06-04,788,O05,Desk Lamp,Office,1,1800
2046,2025-06-04,788,F06,Resistance Bands Set,Fitness,1,1500
2046,2025-06-04,788,E04,Fast Phone Charger,Electronics,1,1200
2047,2025-02-27,741,P05,Extra Camera Battery,Photography,1,2600
2047,2025-02-27,741,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
2048,2025-02-01,547,E10,Laptop Sleeve,Electronics,1,1800
2049,2025-04-25,1090,F03,Sports Water Bottle,Fitness,1,700
2049,2025-04-25,1090,O06,Notebook & Pen Set,Office,1,600
2049,2025-04-25,1090,F06,Resistance Bands Set,Fitness,1,1500
2050,2025-04-13,218,E01,Phone Case,Electronics,1,800
2051,2025-04-26,445,F01,Running Shoes,Fitness,1,7500
2051,2025-04-26,445,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
2051,2025-04-26,445,E09,USB-C Cable,Electronics,2,450
2051,2025-04-26,445,E07,Smartwatch,Electronics,1,6500
2052,2025-03-14,141,P01,Digital Camera,Photography,1,45000
2052,2025-03-14,141,P02,Memory Card 128GB,Photography,1,2200
2052,2025-03-14,141,P03,Camera Bag,Photography,2,3800
2052,2025-03-14,141,P04,Tripod,Photography,1,3200
2053,2025-01-29,1383,H01,Coffee Maker,Home & Kitchen,1,5500
2053,2025-01-29,1383,O05,Desk Lamp,Office,1,1800
2054,2025-06-26,1501,E01,Phone Case,Electronics,1,800
2054,2025-06-26,1501,E02,Screen Protector,Electronics,2,350
2055,2025-02-12,1257,P01,Digital Camera,Photography,2,45000
2055,2025-02-12,1257,P02,Memory Card 128GB,Photography,2,2200
2055,2025-02-12,1257,P03,Camera Bag,Photography,1,3800
2056,2025-06-30,1202,H01,Coffee Maker,Home & Kitchen,1,5500
2057,2025-05-30,1522,E01,Phone Case,Electronics,1,800
2057,2025-05-30,1522,E02,Screen Protector,Electronics,1,350
2058,2025-03-05,868,P05,Extra Camera Battery,Photography,2,2600
2059,2025-01-11,831,P03,Camera Bag,Photography,1,3800
2059,2025-01-11,831,H02,Coffee Pods (Pack of 20),Home & Kitchen,1,1200
2059,2025-01-11,831,O05,Desk Lamp,Office,1,1800
2059,2025-01-11,831,F06,Resistance Bands Set,Fitness,1,1500
2060,2025-02-07,1632,P01,Digital Camera,Photography,1,45000
2060,2025-02-07,1632,P02,Memory Card 128GB,Photography,1,2200
2060,2025-02-07,1632,P03,Camera Bag,Photography,2,3800
2061,2025-06-18,177,H06,Tea Infuser,Home & Kitchen,2,450
2061,2025-06-18,177,E09,USB-C Cable,Electronics,1,450
2061,2025-06-18,177,F05,Yoga Mat,Fitness,2,2200
2061,2025-06-18,177,E04,Fast Phone Charger,Electronics,1,1200
2062,2025-06-12,1462,E05,Power Bank 10000mAh,Electronics,1,2800
2062,2025-06-12,1462,F04,Fitness Tracker,Fitness,1,4500
2063,2025-04-25,1734,O06,Notebook & Pen Set,Office,1,600
2064,2025-06-12,211,H03,Electric Kettle,Home & Kitchen,1,3200
